Homo_sapiens_HSAP017770_ANAPC1_Apc1,PONAB09158,98.877,1247,13,1,698,1944,610,1855,0.0,2558
Homo_sapiens_HSAP017770_ANAPC1_Apc1,PONAB09158,99.676,617,2,0,1,617,1,617,0.0,1263
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ORENI17759,65.171,1961,642,20,5,1938,6,1952,0.0,2553
Homo_sapiens_HSAP017770_ANAPC1_Apc1,POEFO05640,64.119,1976,646,22,5,1936,6,1962,0.0,2519
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ORYLA04836,64.169,1962,657,21,5,1939,6,1948,0.0,2519
Homo_sapiens_HSAP017770_ANAPC1_Apc1,TAKRU10689,64.931,1959,642,22,5,1938,6,1944,0.0,2508
Homo_sapiens_HSAP017770_ANAPC1_Apc1,NOTFU04865,63.264,1979,666,22,5,1944,6,1962,0.0,2487
Homo_sapiens_HSAP017770_ANAPC1_Apc1,GASAC00934,63.479,1966,668,26,5,1939,6,1952,0.0,2434
Homo_sapiens_HSAP017770_ANAPC1_Apc1,PELSI03977,85.171,1342,191,5,1,1335,1,1341,0.0,2338
Homo_sapiens_HSAP017770_ANAPC1_Apc1,FUKDA12988,95.163,1199,58,0,1,1199,1,1199,0.0,2330
Homo_sapiens_HSAP017770_ANAPC1_Apc1,CHILA17153,94.245,1199,58,1,1,1199,1,1188,0.0,2305
Homo_sapiens_HSAP017770_ANAPC1_Apc1,MOUSE27806,91.076,1199,107,0,1,1199,1,1199,0.0,2256
Homo_sapiens_HSAP017770_ANAPC1_Apc1,PETMA03102,51.143,2012,880,32,6,1936,6,1995,0.0,1946
Homo_sapiens_HSAP017770_ANAPC1_Apc1,HIPCM07865,57.454,1791,616,33,161,1936,1,1660,0.0,1897
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DANRE05887,69.122,1344,377,9,598,1927,1,1320,0.0,1892
Homo_sapiens_HSAP017770_ANAPC1_Apc1,HIPCM07866,57.527,1747,583,31,205,1936,36,1638,0.0,1858
Homo_sapiens_HSAP017770_ANAPC1_Apc1,PETMA03103,50.060,1670,683,25,144,1722,15,1624,0.0,1558
Homo_sapiens_HSAP017770_ANAPC1_Apc1,LEPOC05048,80.541,925,177,3,1003,1927,1,922,0.0,1543
Homo_sapiens_HSAP017770_ANAPC1_Apc1,STRMM06583,44.624,1860,925,34,11,1820,1,1805,0.0,1504
Homo_sapiens_HSAP017770_ANAPC1_Apc1,OCTBM21924,42.159,1964,1046,36,11,1931,1,1917,0.0,1502
Homo_sapiens_HSAP017770_ANAPC1_Apc1,LINUN23540,46.265,1727,828,29,11,1666,1,1698,0.0,1498
Homo_sapiens_HSAP017770_ANAPC1_Apc1,LOTGI21332,42.401,1974,1011,36,11,1903,1,1929,0.0,1496
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ECHTE10904,91.375,800,19,3,996,1795,452,1201,0.0,1490
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ECHTE10904,93.187,455,30,1,1,455,1,454,0.0,877
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ECHTE10904,76.000,50,10,2,1897,1944,1190,1239,0.13,45.8
Homo_sapiens_HSAP017770_ANAPC1_Apc1,TETNG06515,59.056,1292,477,14,5,1278,6,1263,0.0,1473
Homo_sapiens_HSAP017770_ANAPC1_Apc1,TETNG06515,62.475,509,176,6,1432,1938,1331,1826,0.0,606
Homo_sapiens_HSAP017770_ANAPC1_Apc1,GADMO02756,63.304,1120,262,13,684,1795,520,1498,0.0,1365
Homo_sapiens_HSAP017770_ANAPC1_Apc1,GADMO02756,47.627,611,205,17,5,599,6,517,1.95e-144,495
Homo_sapiens_HSAP017770_ANAPC1_Apc1,MICMU15887,86.108,799,56,5,56,849,1,749,0.0,1321
Homo_sapiens_HSAP017770_ANAPC1_Apc1,MICMU15887,95.833,360,12,2,1110,1469,723,1079,0.0,709
Homo_sapiens_HSAP017770_ANAPC1_Apc1,MICMU15887,74.531,373,11,2,1572,1944,1065,1353,7.18e-154,518
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ZOONE10038,43.945,1734,817,33,90,1728,1,1674,0.0,1320
Homo_sapiens_HSAP017770_ANAPC1_Apc1,CAPTE12037,38.928,2014,1053,43,11,1935,1,1926,0.0,1272
Homo_sapiens_HSAP017770_ANAPC1_Apc1,CAPI103918,38.928,2014,1053,43,11,1935,1,1926,0.0,1272
Homo_sapiens_HSAP017770_ANAPC1_Apc1,APIME01682,40.065,1847,972,39,11,1773,1,1796,0.0,1267
Homo_sapiens_HSAP017770_ANAPC1_Apc1,APIME01682,21.795,156,103,6,1748,1895,1841,1985,2.2,42.0
Homo_sapiens_HSAP017770_ANAPC1_Apc1,HARSA06759,38.697,1995,1059,43,11,1897,1,1939,0.0,1261
Homo_sapiens_HSAP017770_ANAPC1_Apc1,LINHU09636,37.863,2031,1081,45,11,1924,1,1967,0.0,1261
Homo_sapiens_HSAP017770_ANAPC1_Apc1,LINHU09637,38.226,1996,1065,43,11,1897,1,1937,0.0,1260
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ATTCE17739,38.260,1989,1047,41,11,1897,1,1910,0.0,1260
Homo_sapiens_HSAP017770_ANAPC1_Apc1,LINHU09638,37.616,2039,1083,45,11,1924,1,1975,0.0,1258
Homo_sapiens_HSAP017770_ANAPC1_Apc1,OOCBI15058,37.989,2019,1091,43,11,1921,1,1966,0.0,1258
Homo_sapiens_HSAP017770_ANAPC1_Apc1,LINHU09639,37.974,2004,1067,43,11,1897,1,1945,0.0,1258
Homo_sapiens_HSAP017770_ANAPC1_Apc1,TARSY11114,81.407,796,70,11,1063,1858,808,1525,0.0,1252
Homo_sapiens_HSAP017770_ANAPC1_Apc1,TARSY11114,94.960,496,23,1,504,999,322,815,0.0,979
Homo_sapiens_HSAP017770_ANAPC1_Apc1,TARSY11114,72.222,432,17,8,1,432,1,329,1.56e-165,555
Homo_sapiens_HSAP017770_ANAPC1_Apc1,LEPOC05047,66.888,903,291,5,1,900,1,898,0.0,1244
Homo_sapiens_HSAP017770_ANAPC1_Apc1,LINUN19339,44.185,1539,733,27,11,1525,1,1437,0.0,1244
Homo_sapiens_HSAP017770_ANAPC1_Apc1,CAMFO06730,38.523,2004,1055,48,11,1897,1,1944,0.0,1242
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ERIEU14236,86.441,708,16,2,932,1639,513,1140,0.0,1239
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ERIEU14236,72.269,714,87,8,1,714,1,603,0.0,922
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ERIEU14236,88.764,89,10,0,1856,1944,1135,1223,3.95e-30,139
Homo_sapiens_HSAP017770_ANAPC1_Apc1,NASVI00218,38.027,1946,987,44,11,1820,1,1863,0.0,1229
Homo_sapiens_HSAP017770_ANAPC1_Apc1,BOMIM11377,37.451,2056,1078,49,11,1935,1,1979,0.0,1222
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DIPOR14275,80.000,785,37,5,1160,1944,499,1163,0.0,1209
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DIPOR14275,65.398,289,38,4,506,794,271,497,4.66e-98,352
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DIPOR14275,85.535,159,18,1,274,432,123,276,1.36e-66,256
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DIPOR14275,95.200,125,6,0,1,125,1,125,2.66e-66,255
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DIACI00166,38.878,1960,1035,46,11,1901,1,1866,0.0,1193
Homo_sapiens_HSAP017770_ANAPC1_Apc1,RHOPR06238,38.308,1950,1072,46,11,1895,1,1884,0.0,1155
Homo_sapiens_HSAP017770_ANAPC1_Apc1,XIPMA08490,70.530,811,225,7,1143,1944,614,1419,0.0,1152
Homo_sapiens_HSAP017770_ANAPC1_Apc1,XIPMA08490,54.009,424,188,4,485,903,1,422,9.45e-132,457
Homo_sapiens_HSAP017770_ANAPC1_Apc1,XIPMA08490,90.000,20,2,0,1136,1155,493,512,7.8,40.0
Homo_sapiens_HSAP017770_ANAPC1_Apc1,LEPSM02658,36.323,2007,1010,51,11,1875,1,1881,0.0,1127
Homo_sapiens_HSAP017770_ANAPC1_Apc1,SOLIN06662,40.957,1609,808,30,317,1859,6,1538,0.0,1127
Homo_sapiens_HSAP017770_ANAPC1_Apc1,LUCCU05391,36.157,1806,1002,43,87,1817,118,1847,0.0,1094
Homo_sapiens_HSAP017770_ANAPC1_Apc1,IXOSC14361,37.614,1869,1007,42,11,1828,1,1761,0.0,1069
Homo_sapiens_HSAP017770_ANAPC1_Apc1,CULQU18146,36.008,1894,995,52,19,1793,57,1852,0.0,1060
Homo_sapiens_HSAP017770_ANAPC1_Apc1,AEDAE12815,34.260,1979,1093,46,11,1886,1,1874,0.0,1053
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROBP07596,34.516,1973,1085,45,87,1940,128,2012,0.0,1048
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROAN03697,34.921,1973,1065,51,87,1935,128,2005,0.0,1045
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROEU09624,34.462,1950,1099,46,87,1935,142,2013,0.0,1043
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROFC07881,34.144,1974,1082,44,87,1935,138,2018,0.0,1040
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROVI05270,34.221,1952,1080,46,87,1923,123,1985,0.0,1036
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROWI07679,34.411,1979,1067,48,87,1935,144,2021,0.0,1033
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROER05591,34.467,1970,1080,50,87,1935,129,2008,0.0,1030
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROMO02169,33.349,2075,1133,50,11,1923,1,1987,0.0,1028
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DRORH02156,34.281,1969,1084,46,87,1935,138,2016,0.0,1028
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROPS08050,33.494,2075,1173,48,11,1944,1,2009,0.0,1025
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROEL08708,34.364,1973,1071,48,87,1935,139,2011,0.0,1025
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROME20864,34.430,1975,1079,49,87,1935,123,2007,0.0,1022
Homo_sapiens_HSAP017770_ANAPC1_Apc1,PEDHC06888,38.030,1675,905,38,207,1817,297,1902,0.0,1019
Homo_sapiens_HSAP017770_ANAPC1_Apc1,PEDHC06888,33.824,204,102,6,11,191,1,194,3.61e-20,107
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROBM13423,34.265,1967,1092,47,87,1935,137,2020,0.0,1018
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROYA13141,33.907,1976,1080,49,87,1935,129,2005,0.0,1016
Homo_sapiens_HSAP017770_ANAPC1_Apc1,PROCA11153,79.228,674,19,7,1271,1944,936,1488,0.0,1015
Homo_sapiens_HSAP017770_ANAPC1_Apc1,PROCA11153,94.444,414,23,0,794,1207,529,942,0.0,827
Homo_sapiens_HSAP017770_ANAPC1_Apc1,PROCA11153,86.396,419,28,2,1,419,1,390,0.0,720
Homo_sapiens_HSAP017770_ANAPC1_Apc1,PROCA11153,76.774,155,5,2,551,705,393,516,9.70e-59,233
Homo_sapiens_HSAP017770_ANAPC1_Apc1,TRICA06746,40.213,1502,818,27,424,1895,403,1854,0.0,1008
Homo_sapiens_HSAP017770_ANAPC1_Apc1,TRICA06746,27.559,254,151,7,90,329,145,379,6.08e-21,109
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROKI04286,33.655,1967,1088,46,87,1935,136,2003,0.0,1008
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROPE06524,32.263,2086,1158,53,11,1944,1,1983,0.0,958
Homo_sapiens_HSAP017770_ANAPC1_Apc1,SORAR05444,83.500,600,45,2,200,799,122,667,0.0,928
Homo_sapiens_HSAP017770_ANAPC1_Apc1,SORAR05444,86.809,235,5,1,1198,1432,761,969,1.60e-121,416
Homo_sapiens_HSAP017770_ANAPC1_Apc1,SORAR05444,98.400,125,2,0,1,125,1,125,2.83e-69,261
Homo_sapiens_HSAP017770_ANAPC1_Apc1,SORAR05444,56.548,168,43,2,830,997,624,761,4.93e-41,173
Homo_sapiens_HSAP017770_ANAPC1_Apc1,TETUR02837,39.984,1278,671,25,681,1935,1,1205,0.0,913
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROTK08833,34.476,1633,839,35,401,1935,375,1874,0.0,878
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROTK08833,34.404,218,125,7,75,280,118,329,2.60e-21,110
Homo_sapiens_HSAP017770_ANAPC1_Apc1,TUPBE12292,85.941,505,21,1,1,505,1,455,0.0,855
Homo_sapiens_HSAP017770_ANAPC1_Apc1,TUPBE12292,77.027,296,13,2,582,877,457,697,5.19e-135,455
Homo_sapiens_HSAP017770_ANAPC1_Apc1,TUPBE12292,68.358,335,28,5,1532,1861,717,978,2.62e-124,425
Homo_sapiens_HSAP017770_ANAPC1_Apc1,TUPBE12292,74.359,78,4,3,1430,1506,694,756,1.05e-17,98.2
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROGR05554,38.361,1306,683,24,576,1793,637,1908,0.0,845
Homo_sapiens_HSAP017770_ANAPC1_Apc1,TRIAD06954,40.169,1180,590,20,596,1760,459,1537,0.0,835
Homo_sapiens_HSAP017770_ANAPC1_Apc1,TRIAD06954,25.166,453,283,16,67,506,26,435,3.85e-25,123
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ANOGA11359,31.417,1948,1097,50,18,1817,9,1865,0.0,833
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ACYPI08381,46.596,940,470,12,944,1863,895,1822,0.0,830
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ACYPI08381,28.095,929,565,26,11,874,1,891,5.97e-88,328
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROSE01004,38.929,1233,672,27,748,1935,786,1982,0.0,830
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROSE01004,28.862,589,339,21,87,626,123,680,1.61e-45,190
Homo_sapiens_HSAP017770_ANAPC1_Apc1,OCHPR15543,89.107,459,10,1,1006,1464,535,953,0.0,830
Homo_sapiens_HSAP017770_ANAPC1_Apc1,OCHPR15543,64.094,635,114,13,302,936,4,524,0.0,743
Homo_sapiens_HSAP017770_ANAPC1_Apc1,OCHPR15543,94.359,390,22,0,1555,1944,952,1341,0.0,728
Homo_sapiens_HSAP017770_ANAPC1_Apc1,NEMVE17391,45.274,1005,440,18,938,1932,4,908,0.0,806
Homo_sapiens_HSAP017770_ANAPC1_Apc1,SARSC07801,33.174,1673,895,46,406,1912,514,2129,0.0,805
Homo_sapiens_HSAP017770_ANAPC1_Apc1,SARSC07801,24.254,268,133,13,74,298,87,327,7.98e-04,53.1
Homo_sapiens_HSAP017770_ANAPC1_Apc1,STRPU11603,47.196,945,397,18,426,1335,32,909,0.0,802
Homo_sapiens_HSAP017770_ANAPC1_Apc1,TARSY08666,98.928,373,4,0,1572,1944,1,373,0.0,764
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DROSI13302,40.250,1041,550,23,939,1935,10,1022,0.0,747
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DENPD05295,45.660,887,445,9,934,1795,1,875,0.0,732
Homo_sapiens_HSAP017770_ANAPC1_Apc1,CHOHO08443,87.245,392,47,1,411,799,313,704,0.0,697
Homo_sapiens_HSAP017770_ANAPC1_Apc1,CHOHO08443,83.288,371,35,2,1,369,1,346,0.0,604
Homo_sapiens_HSAP017770_ANAPC1_Apc1,CHOHO08443,90.826,218,14,2,1110,1326,736,948,1.21e-116,403
Homo_sapiens_HSAP017770_ANAPC1_Apc1,CHOHO08443,83.582,67,8,1,1366,1432,923,986,1.83e-23,117
Homo_sapiens_HSAP017770_ANAPC1_Apc1,CHOHO08443,73.529,34,8,1,903,936,701,733,0.001,52.4
Homo_sapiens_HSAP017770_ANAPC1_Apc1,STRPU09320,47.568,740,363,7,1203,1931,1,726,0.0,674
Homo_sapiens_HSAP017770_ANAPC1_Apc1,SORAR03425,86.719,384,6,1,1556,1939,1,339,0.0,670
Homo_sapiens_HSAP017770_ANAPC1_Apc1,MARPO15371,33.160,1535,779,39,409,1800,85,1515,0.0,667
Homo_sapiens_HSAP017770_ANAPC1_Apc1,MARPO15370,33.225,1535,778,39,409,1800,315,1745,0.0,665
Homo_sapiens_HSAP017770_ANAPC1_Apc1,MARPO15370,24.803,254,111,8,81,280,65,292,9.26e-12,79.3
Homo_sapiens_HSAP017770_ANAPC1_Apc1,CHEQI14762,34.368,1321,690,33,583,1800,416,1662,0.0,664
Homo_sapiens_HSAP017770_ANAPC1_Apc1,CHEQI14762,32.407,108,56,3,90,197,60,150,2.13e-06,61.6
Homo_sapiens_HSAP017770_ANAPC1_Apc1,HYDVU06375,34.497,1203,642,27,606,1800,62,1126,0.0,663
Homo_sapiens_HSAP017770_ANAPC1_Apc1,HELAN16332,31.306,1677,896,48,371,1931,252,1788,0.0,658
Homo_sapiens_HSAP017770_ANAPC1_Apc1,HELAN16332,30.097,103,55,2,90,192,69,154,4.94e-06,60.5
Homo_sapiens_HSAP017770_ANAPC1_Apc1,MANES12569,30.432,1643,912,41,371,1897,250,1777,0.0,657
Homo_sapiens_HSAP017770_ANAPC1_Apc1,MANES12569,35.577,104,49,3,90,193,67,152,3.25e-08,67.4
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DICPU01764,30.960,1489,793,37,587,1914,519,1933,0.0,655
Homo_sapiens_HSAP017770_ANAPC1_Apc1,DICPU01764,24.434,221,126,6,90,276,82,295,1.70e-11,78.6
Homo_sapiens_HSAP017770_ANAPC1_Apc1,PHYPA15166,32.154,1667,863,43,403,1900,299,1866,0.0,654
Homo_sapiens_HSAP017770_ANAPC1_Apc1,PHYPA15166,25.726,241,113,5,88,284,74,292,5.24e-13,83.2
Homo_sapiens_HSAP017770_ANAPC1_Apc1,PLABS06332,35.236,1314,709,30,584,1849,256,1475,0.0,654
Homo_sapiens_HSAP017770_ANAPC1_Apc1,PLABS06332,23.464,179,102,7,115,289,37,184,0.030,47.8
Homo_sapiens_HSAP017770_ANAPC1_Apc1,VITVI20874,33.357,1406,786,31,584,1897,538,1884,0.0,654
Homo_sapiens_HSAP017770_ANAPC1_Apc1,VITVI20874,31.068,103,54,2,90,192,67,152,2.22e-06,61.6
Homo_sapiens_HSAP017770_ANAPC1_Apc1,GOSAR04658,31.003,1645,897,43,371,1896,251,1776,0.0,653
Homo_sapiens_HSAP017770_ANAPC1_Apc1,GOSAR04658,27.731,119,65,3,90,208,67,164,1.23e-05,58.9
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ORYSI25196,31.479,1636,892,44,371,1898,232,1746,0.0,653
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ORYBR20635,31.542,1563,883,37,425,1898,296,1760,0.0,651
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ORYBR20635,29.752,121,62,3,84,198,54,157,9.24e-07,62.8
Homo_sapiens_HSAP017770_ANAPC1_Apc1,CHEQI31660,32.770,1419,744,38,583,1897,425,1737,0.0,650
Homo_sapiens_HSAP017770_ANAPC1_Apc1,CHEQI31660,32.407,108,56,3,90,197,69,159,1.66e-06,62.0
Homo_sapiens_HSAP017770_ANAPC1_Apc1,WHEAT08526,30.925,1633,907,40,371,1898,255,1771,0.0,649
Homo_sapiens_HSAP017770_ANAPC1_Apc1,WHEAT08526,27.103,107,61,2,87,193,73,162,5.12e-05,57.0
Homo_sapiens_HSAP017770_ANAPC1_Apc1,KLEFL08791,38.275,1194,602,26,584,1680,471,1626,0.0,649
Homo_sapiens_HSAP017770_ANAPC1_Apc1,KLEFL08791,30.698,215,102,9,78,271,51,239,4.15e-12,80.5
Homo_sapiens_HSAP017770_ANAPC1_Apc1,KLEFL08791,22.907,227,149,7,1687,1895,1714,1932,0.003,51.2
Homo_sapiens_HSAP017770_ANAPC1_Apc1,AMBTC24682,32.121,1622,827,46,408,1895,295,1776,0.0,649
Homo_sapiens_HSAP017770_ANAPC1_Apc1,AMBTC24682,31.068,103,54,2,90,192,68,153,4.76e-07,63.9
Homo_sapiens_HSAP017770_ANAPC1_Apc1,WHEAT14318,31.987,1585,848,44,424,1897,308,1773,0.0,648
Homo_sapiens_HSAP017770_ANAPC1_Apc1,WHEAT14318,27.103,107,61,2,87,193,73,162,5.12e-05,57.0
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ARATH32159,30.384,1616,936,38,371,1897,245,1760,0.0,645
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ARATH32159,27.586,145,78,5,84,220,51,176,7.10e-05,56.6
Homo_sapiens_HSAP017770_ANAPC1_Apc1,POPTR18215,31.532,1554,826,42,371,1797,250,1692,0.0,645
Homo_sapiens_HSAP017770_ANAPC1_Apc1,POPTR18215,29.808,104,56,2,90,193,67,153,6.13e-07,63.5
Homo_sapiens_HSAP017770_ANAPC1_Apc1,ARATH32161,30.384,1616,936,38,371,1897,118,1633,0.0,645
Homo_sapiens_HSAP017770_ANAPC1_Apc1,HORVV13947,31.937,1575,879,41,424,1906,197,1670,0.0,645
Homo_sapiens_HSAP017770_ANAPC1_Apc1,WHEAT02834,31.529,1589,852,40,424,1898,308,1774,0.0,644
Homo_sapiens_HSAP017770_ANAPC1_Apc1,WHEAT02834,27.103,107,61,2,87,193,73,162,5.76e-05,57.0
